"order_id","subscriber_id","order_date","tier","region","referral_source","amount","churn_flag"
4337,2951,2026-03-18,"Signature","Atlantic","Social",21.37,1
4338,1355,2026-03-22,"Standard","Atlantic","Referral",13.36,1
4339,2113,2026-03-11,"Standard","Atlantic","Retail_partner",15.46,0
4340,1661,2026-02-20,"Standard","Ontario","Social",16.05,1
4341,990,2026-07-01,"Standard","Atlantic","Organic",13.37,1
4342,2939,2026-01-13,"Standard","Atlantic","Organic",13.86,0
4343,2720,2026-06-02,"Standard","Atlantic","Organic",15.35,0
4344,1469,2026-02-03,"Standard","Ontario","Organic",9.69,0
4345,1807,2026-06-21,"Standard","Atlantic","Organic",12.56,0
4346,116,2026-01-07,"Signature","Atlantic","Search",24.01,1
4347,1184,2026-04-04,"Standard","Ontario","Organic",15.82,0
4348,2029,2026-01-14,"Discovery","Atlantic","Organic",30.29,0
4349,2369,2026-02-08,"Standard","Atlantic","Search",16.98,1
4350,1263,2026-05-30,"Standard","Atlantic","Retail_partner",13.75,0
4351,2537,2026-01-14,"Signature","Atlantic","Social",22.66,0
4352,3199,2026-01-07,"Standard","Atlantic","Social",13.77,0
4353,679,2026-01-16,"Signature","Atlantic","Referral",22.57,0
4354,1278,2026-04-10,"Standard","Atlantic","Organic",16.57,1
4355,89,2026-03-05,"Standard","Atlantic","Referral",13.68,1
4356,208,2026-04-22,"Standard","Atlantic","Search",11.66,0
4357,1568,2026-05-21,"Signature","Ontario","Social",22.4,0
4358,121,2026-03-19,"Standard","Atlantic","Search",17.73,0
4359,3641,2026-04-20,"Signature","Ontario","Social",19.72,0
4360,959,2026-04-21,"Standard","Atlantic","Referral",17.17,0
4361,1159,2026-05-23,"Standard","Atlantic","Organic",13.4,1
4362,2393,2026-04-14,"Signature","Ontario","Search",26.03,0
4363,1903,2026-03-05,"Signature","Atlantic","Search",22.7,0
4364,917,2026-02-07,"Standard","Atlantic","Search",19.4,1
4365,376,2026-03-29,"Standard","Atlantic","Referral",13.96,0
4366,303,2026-03-06,"Standard","Atlantic","Search",17.02,0
4367,2542,2026-06-11,"Signature","Ontario","Search",21.62,1
4368,1009,2026-05-14,"Standard","Atlantic","Organic",13.58,1
4369,1328,2026-02-09,"Standard","Atlantic","Referral",18.37,0
4370,2224,2026-02-12,"Standard","Atlantic","Referral",13.82,0
4371,3222,2026-05-10,"Standard","Atlantic","Organic",17.45,1
4372,2074,2026-06-13,"Standard","Atlantic","Organic",10.27,1
4373,3272,2026-05-21,"Discovery","Atlantic","Organic",31.37,0
4374,909,2026-05-14,"Standard","Ontario","Search",16.17,1
4375,3897,2026-03-16,"Signature","Atlantic","Referral",24.66,0
4376,33,2026-01-31,"Signature","Atlantic","Search",22.99,0
4377,1216,2026-03-08,"Signature","Atlantic","Referral",24.45,0
4378,618,2026-01-14,"Standard","Atlantic","Organic",14.6,1
4379,1255,2026-05-10,"Signature","Atlantic","Organic",24.25,0
4380,1716,2026-03-31,"Standard","Atlantic","Referral",11.96,0
4381,2013,2026-06-10,"Signature","Ontario","Referral",21.99,0
4382,2299,2026-04-09,"Standard","Ontario","Social",16.05,0
4383,729,2026-05-04,"Standard","Atlantic","Social",14.87,0
4384,3472,2026-06-27,"Standard","Atlantic","Retail_partner",16.94,0
4385,2992,2026-02-06,"Standard","Atlantic","Organic",14.29,0
4386,1780,2026-06-14,"Signature","Atlantic","Referral",26.07,0
4387,3456,2026-02-26,"Signature","Ontario","Referral",20.02,0
4388,2494,2026-03-13,"Discovery","Ontario","Organic",32.38,0
4389,3339,2026-01-14,"Standard","Atlantic","Organic",12.18,0
4390,1980,2026-05-14,"Signature","Atlantic","Organic",22.18,0
4391,1247,2026-04-16,"Signature","Atlantic","Organic",23.37,0
4392,3750,2026-01-19,"Standard","Ontario","Organic",16.38,0
4393,2022,2026-05-04,"Signature","Atlantic","Referral",22.8,0
4394,1880,2026-06-20,"Standard","Ontario","Referral",14.66,0
4395,1449,2026-06-27,"Standard","Atlantic","Organic",12.47,1
4396,3838,2026-05-24,"Standard","Atlantic","Retail_partner",15.37,1
4397,1688,2026-02-14,"Signature","Atlantic","Organic",20.82,0
4398,2570,2026-02-05,"Standard","Atlantic","Referral",21.48,0
4399,466,2026-03-22,"Standard","Ontario","Organic",16.57,0
4400,1332,2026-05-04,"Signature","Atlantic","Organic",26.06,0
4401,2548,2026-03-14,"Standard","Atlantic","Organic",16.63,0
4402,1466,2026-03-21,"Standard","Atlantic","Search",15.33,0
4403,147,2026-02-08,"Signature","Ontario","Social",23.86,0
4404,1614,2026-02-05,"Signature","Atlantic","Organic",23.61,0
4405,3623,2026-05-27,"Discovery","Atlantic","Referral",31.36,1
4406,2357,2026-06-21,"Signature","Ontario","Retail_partner",22.37,0
4407,3440,2026-06-08,"Standard","Atlantic","Organic",13.9,0
4408,2266,2026-04-24,"Discovery","Atlantic","Referral",32.55,1
4409,789,2026-06-17,"Standard","Atlantic","Search",17.8,0
4410,2717,2026-01-02,"Signature","Ontario","Organic",21.54,0
4411,3082,2026-03-05,"Standard","Atlantic","Search",16.45,0
4412,2376,2026-04-28,"Standard","Atlantic","Search",14.09,0
4413,684,2026-01-04,"Signature","Ontario","Organic",25.71,0
4414,1987,2026-02-23,"Standard","Atlantic","Social",15.54,1
4415,2732,2026-04-28,"Discovery","Atlantic","Social",35.42,0
4416,2908,2026-05-14,"Discovery","Atlantic","Organic",29.15,0
4417,1242,2026-03-25,"Discovery","Ontario","Organic",30.42,0
4418,985,2026-06-30,"Signature","Atlantic","Organic",16.71,0
4419,1125,2026-03-14,"Standard","Atlantic","Referral",14.47,0
4420,2895,2026-01-31,"Discovery","Atlantic","Search",29.73,1
4421,1535,2026-04-17,"Standard","Atlantic","Search",11.38,0
4422,3209,2026-03-03,"Standard","Atlantic","Referral",14.66,1
4423,297,2026-05-12,"Standard","Atlantic","Social",17.56,1
4424,3803,2026-05-28,"Standard","Atlantic","Organic",15.66,1
4425,3969,2026-06-29,"Standard","Atlantic","Search",17.19,1
4426,1855,2026-05-08,"Standard","Atlantic","Organic",18,0
4427,2472,2026-02-06,"Signature","Atlantic","Organic",22.71,0
4428,101,2026-03-11,"Standard","Atlantic","Organic",16.98,1
4429,1064,2026-03-30,"Signature","Ontario","Organic",25.73,0
4430,2343,2026-01-29,"Standard","Ontario","Organic",13.39,1
4431,1682,2026-04-30,"Standard","Ontario","Search",17.02,0
4432,3221,2026-05-12,"Discovery","Atlantic","Organic",30.91,0
4433,989,2026-05-08,"Discovery","Ontario","Retail_partner",34.65,0
4434,1612,2026-05-23,"Standard","Atlantic","Social",14.12,0
4435,3915,2026-01-15,"Discovery","Atlantic","Search",28.46,0
4436,2491,2026-04-02,"Standard","Atlantic","Organic",16.96,0
4437,2721,2026-01-30,"Signature","Atlantic","Search",21.55,1
4438,2196,2026-04-25,"Discovery","Ontario","Retail_partner",32.16,0
4439,2601,2026-04-10,"Signature","Atlantic","Organic",22,0
4440,1284,2026-05-25,"Standard","Atlantic","Referral",18.43,1
4441,1148,2026-01-15,"Standard","Ontario","Retail_partner",15.06,1
4442,1349,2026-03-02,"Signature","Atlantic","Organic",23.42,0
4443,1373,2026-03-30,"Standard","Atlantic","Search",13.15,0
4444,970,2026-02-10,"Standard","Atlantic","Organic",11.72,0
4445,2359,2026-04-27,"Signature","Ontario","Search",25.29,0
4446,2700,2026-02-17,"Standard","Atlantic","Organic",12.16,1
4447,3521,2026-06-21,"Signature","Atlantic","Organic",20.87,0
4448,2845,2026-02-05,"Standard","Atlantic","Social",18.88,1
4449,3104,2026-01-30,"Standard","Ontario","Search",17.74,0
4450,2898,2026-03-08,"Standard","Atlantic","Retail_partner",15.02,0
4451,3572,2026-04-29,"Discovery","Atlantic","Organic",36.89,0
4452,2354,2026-02-05,"Signature","Atlantic","Organic",23.77,0
4453,967,2026-05-16,"Standard","Atlantic","Search",15.56,1
4454,526,2026-04-16,"Signature","Atlantic","Referral",22.54,0
4455,3544,2026-06-24,"Standard","Ontario","Organic",18.2,0
4456,3103,2026-04-05,"Signature","Atlantic","Referral",21.78,0
4457,2005,2026-06-11,"Standard","Atlantic","Referral",17.12,1
4458,1393,2026-03-28,"Discovery","Atlantic","Organic",30.15,0
4459,1545,2026-05-08,"Signature","Atlantic","Organic",20.43,1
4460,1585,2026-04-23,"Signature","Atlantic","Referral",21.69,1
4461,297,2026-03-05,"Standard","Atlantic","Retail_partner",18.76,1
4462,1310,2026-03-26,"Discovery","Atlantic","Social",29.17,0
4463,1463,2026-05-12,"Discovery","Atlantic","Organic",34.86,0
4464,462,2026-03-25,"Standard","Atlantic","Organic",13.35,1
4465,2969,2026-01-20,"Signature","Atlantic","Organic",25.6,0
4466,2727,2026-04-14,"Signature","Atlantic","Social",23.94,0
4467,2560,2026-02-01,"Signature","Atlantic","Social",24.37,0
4468,1195,2026-05-27,"Signature","Atlantic","Social",23.75,0
4469,2958,2026-01-03,"Standard","Atlantic","Organic",18.33,1
4470,1566,2026-05-17,"Standard","Atlantic","Organic",11.12,1
4471,467,2026-02-15,"Standard","Ontario","Organic",11.1,1
4472,1890,2026-07-01,"Discovery","Atlantic","Search",35.1,0
4473,2134,2026-04-20,"Standard","Atlantic","Organic",12.81,0
4474,3909,2026-05-30,"Standard","Atlantic","Search",12.97,0
4475,2027,2026-06-22,"Standard","Atlantic","Social",15.18,0
4476,793,2026-06-26,"Signature","Ontario","Referral",23.91,0
4477,2783,2026-01-09,"Standard","Ontario","Search",14.73,0
4478,3615,2026-04-11,"Standard","Atlantic","Organic",14.55,1
4479,103,2026-04-16,"Standard","Ontario","Social",17.74,0
4480,325,2026-03-16,"Standard","Atlantic","Retail_partner",20.2,0
4481,605,2026-04-20,"Standard","Atlantic","Social",18.22,0
4482,1934,2026-05-15,"Standard","Atlantic","Organic",14.32,1
4483,3324,2026-05-10,"Standard","Atlantic","Organic",15.81,0
4484,1570,2026-05-20,"Signature","Atlantic","Referral",20.61,0
4485,3806,2026-06-07,"Standard","Atlantic","Retail_partner",13.89,1
4486,1894,2026-03-14,"Discovery","Atlantic","Referral",34.91,0
4487,2384,2026-04-23,"Standard","Atlantic","Social",12.64,0
4488,3735,2026-02-27,"Signature","Ontario","Social",22.42,0
4489,2375,2026-03-13,"Standard","Atlantic","Search",16.09,1
4490,3361,2026-03-23,"Standard","Atlantic","Organic",12.17,0
4491,1506,2026-03-11,"Signature","Atlantic","Retail_partner",21.95,0
4492,2833,2026-06-28,"Signature","Atlantic","Organic",27.25,0
4493,3278,2026-03-06,"Standard","Ontario","Organic",13.44,0
4494,2331,2026-03-20,"Standard","Atlantic","Organic",14.64,1
4495,2216,2026-04-19,"Discovery","Ontario","Referral",35.08,1
4496,1541,2026-04-25,"Signature","Atlantic","Organic",26.85,0
4497,3299,2026-06-28,"Standard","Atlantic","Social",12.57,0
4498,3238,2026-01-06,"Signature","Atlantic","Referral",22.34,0
4499,693,2026-01-02,"Standard","Atlantic","Organic",16.37,0
4500,3712,2026-04-30,"Signature","Ontario","Organic",26.3,1
4501,60,2026-02-23,"Signature","Atlantic","Organic",21.45,0
4502,766,2026-01-21,"Standard","Atlantic","Search",16.2,0
4503,6,2026-01-16,"Standard","Atlantic","Social",18.46,0
4504,1692,2026-02-16,"Standard","Atlantic","Referral",15.28,0
4505,3494,2026-02-23,"Standard","Atlantic","Social",9.35,1
4506,3360,2026-06-27,"Standard","Atlantic","Referral",14.33,0
4507,2500,2026-02-22,"Standard","Atlantic","Organic",13.92,0
4508,2628,2026-03-26,"Standard","Atlantic","Social",13.37,1
4509,1542,2026-02-10,"Signature","Atlantic","Retail_partner",22.34,1
4510,1833,2026-01-11,"Discovery","Atlantic","Organic",30.79,0
4511,398,2026-04-22,"Signature","Atlantic","Retail_partner",17.35,0
4512,1989,2026-05-01,"Standard","Atlantic","Referral",13.75,0
4513,3919,2026-05-19,"Signature","Ontario","Organic",23.13,0
4514,2484,2026-02-23,"Standard","Atlantic","Social",16.84,1
4515,1547,2026-04-26,"Signature","Atlantic","Organic",23.85,0
4516,1356,2026-02-23,"Standard","Atlantic","Search",13.95,1
4517,3094,2026-01-17,"Standard","Atlantic","Organic",13.64,0
4518,3461,2026-02-25,"Discovery","Atlantic","Social",29.24,0
4519,2462,2026-04-22,"Standard","Atlantic","Referral",13.56,0
4520,1531,2026-06-23,"Standard","Atlantic","Organic",16.98,0
4521,1273,2026-06-29,"Standard","Atlantic","Organic",14.67,1
4522,1224,2026-04-19,"Standard","Atlantic","Organic",14.19,1
4523,14,2026-01-01,"Standard","Ontario","Organic",15.6,0
4524,2401,2026-04-27,"Discovery","Atlantic","Organic",34.14,1
4525,3380,2026-01-10,"Standard","Atlantic","Organic",18.79,0
4526,900,2026-01-18,"Signature","Atlantic","Organic",23.22,1
4527,355,2026-03-22,"Signature","Atlantic","Retail_partner",25.2,0
4528,2079,2026-04-09,"Standard","Atlantic","Organic",10.83,0
4529,87,2026-04-04,"Standard","Atlantic","Organic",15.34,1
4530,3027,2026-04-06,"Signature","Ontario","Organic",24.59,0
4531,578,2026-05-29,"Signature","Atlantic","Social",25.21,0
4532,3662,2026-05-10,"Signature","Atlantic","Organic",20.68,1
4533,412,2026-06-16,"Signature","Atlantic","Organic",24.13,0
4534,313,2026-01-22,"Standard","Atlantic","Referral",12.57,0
4535,3333,2026-06-19,"Standard","Atlantic","Organic",12.25,0
4536,1665,2026-06-09,"Discovery","Atlantic","Retail_partner",28.61,0
4537,3026,2026-06-18,"Signature","Atlantic","Search",24.7,0
4538,2886,2026-02-01,"Standard","Atlantic","Search",15.49,0
4539,3690,2026-04-29,"Discovery","Atlantic","Social",32.82,0
4540,651,2026-03-01,"Signature","Atlantic","Retail_partner",19.29,0
4541,1956,2026-06-20,"Discovery","Ontario","Organic",35.66,1
4542,251,2026-05-01,"Discovery","Atlantic","Organic",31.73,0
4543,1477,2026-06-15,"Standard","Ontario","Social",16,0
4544,1687,2026-06-25,"Standard","Atlantic","Organic",12.28,0
4545,3700,2026-03-03,"Standard","Atlantic","Search",13.36,0
4546,2396,2026-01-31,"Signature","Atlantic","Organic",23.03,0
4547,2764,2026-02-19,"Standard","Atlantic","Search",11.97,0
4548,621,2026-01-28,"Standard","Ontario","Organic",12.37,0
4549,3772,2026-05-27,"Signature","Ontario","Social",26.42,0
4550,1312,2026-02-12,"Signature","Atlantic","Social",24.87,0
4551,832,2026-02-06,"Standard","Atlantic","Social",11.83,0
4552,3573,2026-05-23,"Standard","Atlantic","Organic",15.76,0
4553,818,2026-01-15,"Standard","Atlantic","Retail_partner",12.83,0
4554,2673,2026-02-16,"Standard","Atlantic","Search",16.15,1
4555,2009,2026-05-29,"Standard","Atlantic","Social",17.14,1
4556,3391,2026-05-01,"Standard","Atlantic","Retail_partner",11.82,0
4557,453,2026-05-16,"Standard","Atlantic","Search",13.28,0
4558,2617,2026-02-20,"Signature","Atlantic","Social",20.57,0
4559,1263,2026-06-02,"Discovery","Atlantic","Retail_partner",36.03,0
4560,244,2026-02-04,"Standard","Atlantic","Retail_partner",17,1
4561,1607,2026-06-25,"Standard","Atlantic","Organic",12.77,0
4562,2726,2026-06-03,"Signature","Ontario","Referral",21.63,0
4563,3892,2026-06-15,"Standard","Atlantic","Referral",13.91,0
4564,686,2026-02-25,"Standard","Atlantic","Organic",19.93,0
4565,2070,2026-05-16,"Signature","Atlantic","Organic",24.23,0
4566,2951,2026-01-24,"Standard","Atlantic","Referral",11.09,0
4567,374,2026-04-22,"Signature","Atlantic","Organic",20.93,0
4568,210,2026-04-12,"Signature","Atlantic","Organic",26.45,1
4569,3949,2026-02-19,"Standard","Atlantic","Organic",18.02,0
4570,799,2026-04-24,"Discovery","Atlantic","Referral",32.38,0
4571,2126,2026-04-21,"Standard","Atlantic","Social",12.4,0
4572,1674,2026-04-22,"Signature","Atlantic","Social",22.96,0
4573,92,2026-01-28,"Standard","Atlantic","Search",13.98,1
4574,3842,2026-06-01,"Standard","Atlantic","Referral",17.36,0
4575,2714,2026-05-04,"Signature","Atlantic","Search",20.71,0
4576,1581,2026-04-10,"Signature","Atlantic","Organic",22.35,1
4577,1018,2026-01-20,"Discovery","Ontario","Retail_partner",34.89,0
4578,1402,2026-07-01,"Signature","Atlantic","Referral",25.71,0
4579,533,2026-05-07,"Standard","Atlantic","Social",10.08,1
4580,2699,2026-01-25,"Standard","Atlantic","Retail_partner",14.04,0
4581,3087,2026-01-09,"Discovery","Ontario","Search",36.34,0
4582,3011,2026-02-27,"Standard","Atlantic","Social",16.22,0
4583,3080,2026-01-24,"Standard","Atlantic","Social",14.59,0
4584,731,2026-02-16,"Standard","Atlantic","Organic",15.24,0
4585,3223,2026-04-19,"Signature","Atlantic","Search",23.13,0
4586,3797,2026-06-23,"Discovery","Atlantic","Retail_partner",32.64,0
4587,634,2026-03-17,"Discovery","Atlantic","Social",33.4,1
4588,462,2026-04-28,"Standard","Atlantic","Organic",17.06,0
4589,2828,2026-03-08,"Discovery","Atlantic","Social",35.17,0
4590,3583,2026-01-07,"Standard","Atlantic","Referral",14.19,0
4591,3256,2026-06-21,"Signature","Ontario","Organic",26.74,0
4592,2925,2026-01-04,"Standard","Atlantic","Retail_partner",12.65,0
4593,3942,2026-02-03,"Discovery","Atlantic","Retail_partner",33.36,0
4594,1308,2026-02-05,"Standard","Atlantic","Search",17.36,0
4595,537,2026-02-09,"Signature","Atlantic","Organic",19.69,0
4596,101,2026-04-23,"Standard","Atlantic","Search",12.9,0
4597,541,2026-06-10,"Signature","Atlantic","Organic",22.08,0
4598,1088,2026-02-14,"Discovery","Atlantic","Retail_partner",31.04,0
4599,2493,2026-06-11,"Standard","Ontario","Search",16.99,0
4600,1493,2026-01-13,"Standard","Ontario","Referral",19.62,0
4601,2776,2026-02-16,"Standard","Atlantic","Organic",12.9,1
4602,959,2026-05-20,"Signature","Atlantic","Social",24.16,0
4603,3057,2026-04-24,"Signature","Atlantic","Retail_partner",23.91,1
4604,3723,2026-03-14,"Standard","Atlantic","Referral",14.3,0
4605,112,2026-03-22,"Standard","Ontario","Organic",19.67,0
4606,2175,2026-01-10,"Standard","Ontario","Organic",16.09,0
4607,3044,2026-06-24,"Standard","Atlantic","Referral",14.22,0
4608,2633,2026-05-04,"Discovery","Atlantic","Referral",31.68,1
4609,2863,2026-01-31,"Standard","Atlantic","Search",15.81,0
4610,3805,2026-03-27,"Standard","Atlantic","Social",19.71,1
4611,773,2026-02-23,"Standard","Atlantic","Social",14.29,0
4612,2678,2026-05-17,"Standard","Atlantic","Social",16.44,0
4613,1869,2026-05-14,"Signature","Atlantic","Search",21.37,1
4614,3820,2026-04-23,"Signature","Atlantic","Referral",22.08,0
4615,3007,2026-04-22,"Standard","Atlantic","Search",15.24,1
4616,1882,2026-03-04,"Signature","Atlantic","Organic",22.93,0
4617,3180,2026-03-13,"Standard","Ontario","Referral",17.37,0
4618,1017,2026-03-27,"Signature","Atlantic","Referral",23.34,0
4619,2870,2026-04-02,"Signature","Atlantic","Organic",21.66,0
4620,1584,2026-06-24,"Signature","Atlantic","Organic",25.65,1
4621,1377,2026-02-03,"Standard","Atlantic","Social",17.29,1
4622,1133,2026-03-24,"Discovery","Atlantic","Social",33.33,0
4623,3337,2026-06-04,"Signature","Atlantic","Referral",26.71,0
4624,3404,2026-05-17,"Standard","Atlantic","Search",16.92,0
4625,2446,2026-02-25,"Signature","Atlantic","Organic",21.26,0
4626,1207,2026-05-27,"Signature","Atlantic","Referral",25.04,0
4627,919,2026-02-22,"Standard","Atlantic","Retail_partner",10.62,0
4628,2886,2026-03-22,"Standard","Atlantic","Social",16.25,0
4629,3642,2026-04-30,"Standard","Ontario","Referral",11.55,0
4630,3808,2026-04-12,"Standard","Atlantic","Social",14.76,0
4631,1405,2026-05-20,"Standard","Atlantic","Search",14.45,1
4632,441,2026-04-05,"Signature","Atlantic","Organic",27.32,0
4633,3289,2026-02-23,"Standard","Ontario","Organic",17.51,0
4634,186,2026-04-20,"Standard","Atlantic","Organic",12.96,0
4635,406,2026-01-10,"Standard","Atlantic","Organic",15.17,0
4636,2096,2026-04-01,"Standard","Atlantic","Referral",17,0
4637,3613,2026-03-27,"Discovery","Atlantic","Organic",34.02,0
4638,706,2026-02-14,"Signature","Atlantic","Social",18.53,0
4639,1456,2026-02-25,"Standard","Atlantic","Social",13.48,0
4640,145,2026-05-01,"Standard","Atlantic","Organic",13.54,0
4641,2967,2026-04-10,"Discovery","Atlantic","Organic",32.35,1
4642,89,2026-02-06,"Standard","Atlantic","Search",13.39,0
4643,3907,2026-02-03,"Standard","Atlantic","Organic",15.33,1
4644,2557,2026-03-08,"Standard","Atlantic","Referral",15.94,0
4645,2331,2026-04-21,"Standard","Atlantic","Referral",16.48,1
4646,702,2026-02-14,"Standard","Ontario","Organic",15.73,0
4647,3426,2026-04-12,"Discovery","Atlantic","Organic",32.26,0
4648,1921,2026-05-01,"Standard","Atlantic","Search",14.4,0
4649,3888,2026-04-06,"Standard","Atlantic","Organic",15.17,0
4650,3282,2026-01-05,"Standard","Ontario","Organic",17.51,0
4651,2776,2026-04-06,"Signature","Atlantic","Organic",21.72,1
4652,3984,2026-05-09,"Signature","Atlantic","Social",22.65,1
4653,2690,2026-01-23,"Discovery","Ontario","Retail_partner",32.86,0
4654,1620,2026-01-22,"Signature","Atlantic","Referral",23.1,0
